timestamp,vin,charge_status,ac_input_voltage,ac_input_current,obc_charge_power_kw,obc_output_voltage,obc_output_current,obc_temperature,pack_voltage,pack_current,soc,cell_temp_max,insulation_resistance,alarm_level,dtc_active
2026-08-15T09:09:19,LSVA0000DEMO00001,1,220.6,31.1,6.501,397.83,16.34,52.1,398.04,-16.01,56.7,32.9,2499.0,0,
2026-08-15T09:09:20,LSVA0000DEMO00001,1,219.7,31.71,6.627,398.12,16.65,52.0,397.94,-16.31,56.71,32.9,2503.0,0,
2026-08-15T09:09:21,LSVA0000DEMO00001,1,220.0,31.39,6.56,398.83,16.45,51.8,398.34,-16.12,56.71,32.9,2515.0,0,
2026-08-15T09:09:22,LSVA0000DEMO00001,1,220.0,30.8,6.438,398.35,16.16,51.9,397.89,-15.84,56.71,32.8,2487.0,0,
2026-08-15T09:09:23,LSVA0000DEMO00001,1,220.4,32.06,6.7,397.87,16.84,52.1,398.07,-16.5,56.72,32.8,2496.0,0,
2026-08-15T09:09:24,LSVA0000DEMO00001,1,220.4,32.02,6.691,398.48,16.79,52.1,398.39,-16.46,56.72,33.1,2501.0,0,
2026-08-15T09:09:25,LSVA0000DEMO00001,1,219.9,31.62,6.608,397.84,16.61,52.5,397.98,-16.28,56.72,32.9,2510.0,0,
2026-08-15T09:09:26,LSVA0000DEMO00001,1,220.0,31.63,6.611,397.18,16.65,52.1,398.06,-16.31,56.72,32.9,2486.0,0,
2026-08-15T09:09:27,LSVA0000DEMO00001,1,219.8,31.99,6.686,397.6,16.81,52.3,397.97,-16.48,56.73,32.7,2480.0,0,
2026-08-15T09:09:28,LSVA0000DEMO00001,1,219.1,31.64,6.612,397.25,16.64,52.0,398.37,-16.31,56.73,32.8,2510.0,0,
2026-08-15T09:09:29,LSVA0000DEMO00001,1,220.2,31.94,6.676,397.86,16.78,52.0,397.92,-16.45,56.73,33.0,2477.0,0,
2026-08-15T09:09:30,LSVA0000DEMO00001,1,221.1,31.5,6.583,398.01,16.54,51.8,398.39,-16.21,56.74,33.0,2519.0,0,
2026-08-15T09:09:31,LSVA0000DEMO00001,1,219.5,32.17,6.723,398.67,16.86,52.0,397.97,-16.53,56.74,33.1,2498.0,0,
2026-08-15T09:09:32,LSVA0000DEMO00001,1,219.5,31.74,6.635,398.13,16.66,52.2,397.74,-16.33,56.74,33.1,2477.0,0,
2026-08-15T09:09:33,LSVA0000DEMO00001,1,219.5,31.68,6.621,397.91,16.64,52.1,398.2,-16.31,56.75,32.9,2493.0,0,
2026-08-15T09:09:34,LSVA0000DEMO00001,1,220.4,31.15,6.511,398.33,16.35,52.3,397.91,-16.02,56.75,33.0,2506.0,0,
2026-08-15T09:09:35,LSVA0000DEMO00001,1,220.3,31.65,6.615,397.12,16.66,52.2,398.19,-16.32,56.75,32.9,2492.0,0,
2026-08-15T09:09:36,LSVA0000DEMO00001,1,219.9,31.3,6.542,398.09,16.43,52.1,397.18,-16.1,56.76,33.2,2500.0,0,
2026-08-15T09:09:37,LSVA0000DEMO00001,1,219.4,31.39,6.561,398.31,16.47,52.6,398.0,-16.14,56.76,33.1,2511.0,0,
2026-08-15T09:09:38,LSVA0000DEMO00001,1,220.1,31.25,6.532,397.41,16.44,52.2,397.86,-16.11,56.76,33.0,2497.0,0,
2026-08-15T09:09:39,LSVA0000DEMO00001,1,219.1,31.24,6.529,398.46,16.39,52.4,397.68,-16.06,56.76,33.0,2486.0,0,
2026-08-15T09:09:40,LSVA0000DEMO00001,1,220.1,32.43,6.778,398.14,17.02,52.1,397.83,-16.68,56.77,33.1,2496.0,0,
2026-08-15T09:09:41,LSVA0000DEMO00001,1,220.5,32.11,6.71,397.83,16.87,52.3,397.83,-16.53,56.77,33.0,2521.0,0,
2026-08-15T09:09:42,LSVA0000DEMO00001,1,219.2,32.36,6.764,398.25,16.98,52.4,397.99,-16.64,56.77,33.1,2525.0,0,
2026-08-15T09:09:43,LSVA0000DEMO00001,1,219.1,31.22,6.524,398.91,16.36,52.3,397.59,-16.03,56.78,32.8,2470.0,0,
2026-08-15T09:09:44,LSVA0000DEMO00001,1,220.9,31.64,6.614,398.07,16.61,51.8,398.09,-16.28,56.78,33.0,2516.0,0,
2026-08-15T09:09:45,LSVA0000DEMO00001,1,219.6,31.13,6.505,398.1,16.34,52.2,398.41,-16.01,56.78,32.9,2504.0,0,
2026-08-15T09:09:46,LSVA0000DEMO00001,1,220.7,31.33,6.548,397.82,16.46,52.5,398.08,-16.13,56.79,33.2,2514.0,0,
2026-08-15T09:09:47,LSVA0000DEMO00001,1,219.9,31.24,6.528,397.66,16.42,52.4,398.24,-16.09,56.79,33.1,2492.0,0,
2026-08-15T09:09:48,LSVA0000DEMO00001,1,219.9,32.11,6.711,398.33,16.85,52.3,398.33,-16.51,56.79,33.0,2473.0,0,
2026-08-15T09:09:49,LSVA0000DEMO00001,1,220.3,31.43,6.57,397.66,16.52,51.9,398.37,-16.19,56.8,33.1,2509.0,0,
2026-08-15T09:09:50,LSVA0000DEMO00001,1,219.5,32.02,6.692,398.03,16.81,52.1,398.56,-16.48,56.8,33.2,2486.0,0,
2026-08-15T09:09:51,LSVA0000DEMO00001,1,220.1,31.83,6.652,397.81,16.72,52.4,397.85,-16.39,56.8,33.0,2479.0,0,
2026-08-15T09:09:52,LSVA0000DEMO00001,1,219.8,32.5,6.793,398.19,17.06,52.4,397.78,-16.72,56.8,33.2,2480.0,0,
2026-08-15T09:09:53,LSVA0000DEMO00001,1,219.2,31.06,6.491,398.13,16.3,52.5,398.24,-15.98,56.81,33.0,2509.0,0,
2026-08-15T09:09:54,LSVA0000DEMO00001,1,220.2,32.12,6.714,398.42,16.85,52.3,398.21,-16.51,56.81,33.0,2502.0,0,
2026-08-15T09:09:55,LSVA0000DEMO00001,1,219.8,32.03,6.695,397.8,16.83,52.4,398.23,-16.49,56.81,33.1,2512.0,0,
2026-08-15T09:09:56,LSVA0000DEMO00001,1,219.9,31.23,6.528,397.89,16.41,52.3,398.57,-16.08,56.82,33.0,2510.0,0,
2026-08-15T09:09:57,LSVA0000DEMO00001,1,219.3,31.96,6.68,397.61,16.8,52.1,398.0,-16.47,56.82,33.0,2494.0,0,
2026-08-15T09:09:58,LSVA0000DEMO00001,1,221.0,31.73,6.631,397.82,16.67,51.9,398.13,-16.33,56.82,33.1,2499.0,0,
2026-08-15T09:09:59,LSVA0000DEMO00001,1,220.5,31.54,6.591,398.15,16.55,52.4,397.71,-16.22,56.83,33.0,2492.0,0,
2026-08-15T09:10:00,LSVA0000DEMO00001,1,220.6,31.32,6.546,398.3,16.44,52.4,398.64,-16.11,56.83,32.8,2497.0,0,
2026-08-15T09:10:01,LSVA0000DEMO00001,1,219.8,31.31,6.543,397.63,16.46,52.2,397.9,-16.13,56.83,33.0,2485.0,0,
2026-08-15T09:10:02,LSVA0000DEMO00001,1,219.0,32.42,6.776,398.35,17.01,52.0,397.91,-16.67,56.83,32.9,2506.0,0,
2026-08-15T09:10:03,LSVA0000DEMO00001,1,221.2,31.65,6.616,398.54,16.6,52.5,397.9,-16.27,56.84,33.1,2516.0,0,
2026-08-15T09:10:04,LSVA0000DEMO00001,1,220.0,31.92,6.672,398.17,16.76,52.3,397.81,-16.42,56.84,33.1,2488.0,0,
2026-08-15T09:10:05,LSVA0000DEMO00001,1,219.6,31.37,6.556,398.75,16.44,52.5,397.78,-16.11,56.84,33.2,2519.0,0,
2026-08-15T09:10:06,LSVA0000DEMO00001,1,220.3,31.29,6.54,397.69,16.44,52.8,397.84,-16.12,56.85,33.1,2502.0,0,
2026-08-15T09:10:07,LSVA0000DEMO00001,1,220.7,31.98,6.685,397.5,16.82,52.0,397.59,-16.48,56.85,33.1,2504.0,0,
2026-08-15T09:10:08,LSVA0000DEMO00001,1,220.0,31.04,6.488,397.29,16.33,52.3,397.76,-16.0,56.85,32.9,2475.0,0,
2026-08-15T09:10:09,LSVA0000DEMO00001,1,220.8,31.5,6.584,398.6,16.52,52.4,398.58,-16.19,56.86,33.1,2473.0,0,
2026-08-15T09:10:10,LSVA0000DEMO00001,1,220.6,31.65,6.614,398.26,16.61,52.7,398.22,-16.27,56.86,33.2,2502.0,0,
2026-08-15T09:10:11,LSVA0000DEMO00001,1,219.4,31.65,6.615,397.98,16.62,52.1,398.28,-16.29,56.86,32.9,2512.0,0,
2026-08-15T09:10:12,LSVA0000DEMO00001,1,219.6,31.55,6.594,398.11,16.56,52.8,398.35,-16.23,56.87,33.2,2490.0,0,
2026-08-15T09:10:13,LSVA0000DEMO00001,1,220.6,31.73,6.631,397.55,16.68,52.5,398.55,-16.35,56.87,33.0,2525.0,0,
2026-08-15T09:10:14,LSVA0000DEMO00001,1,218.4,31.95,6.678,398.98,16.74,52.4,397.47,-16.4,56.87,32.9,2511.0,0,
2026-08-15T09:10:15,LSVA0000DEMO00001,1,219.9,31.9,6.666,398.05,16.75,52.4,397.63,-16.41,56.87,33.1,2486.0,0,
2026-08-15T09:10:16,LSVA0000DEMO00001,1,219.1,31.24,6.529,398.04,16.4,52.4,397.76,-16.07,56.88,33.1,2500.0,0,
2026-08-15T09:10:17,LSVA0000DEMO00001,1,219.7,31.53,6.589,398.29,16.54,52.7,397.86,-16.21,56.88,33.1,2537.0,0,
2026-08-15T09:10:18,LSVA0000DEMO00001,1,219.8,32.08,6.705,398.19,16.84,52.3,397.91,-16.5,56.88,32.9,2481.0,0,
2026-08-15T09:10:19,LSVA0000DEMO00001,1,219.8,31.96,6.68,398.09,16.78,52.6,397.87,-16.44,56.89,33.1,2508.0,0,
2026-08-15T09:10:20,LSVA0000DEMO00001,1,219.7,31.06,6.492,397.68,16.33,52.4,398.07,-16.0,56.89,33.0,2495.0,0,
2026-08-15T09:10:21,LSVA0000DEMO00001,1,219.3,31.76,6.638,398.19,16.67,52.4,398.01,-16.34,56.89,32.9,2511.0,0,
2026-08-15T09:10:22,LSVA0000DEMO00001,1,221.4,30.92,6.462,398.75,16.2,53.0,397.78,-15.88,56.9,32.9,2519.0,0,
2026-08-15T09:10:23,LSVA0000DEMO00001,1,221.1,31.67,6.619,398.54,16.61,52.6,397.35,-16.28,56.9,33.0,2494.0,0,
2026-08-15T09:10:24,LSVA0000DEMO00001,1,219.3,32.39,6.769,398.64,16.98,52.7,397.7,-16.64,56.9,33.1,2517.0,0,
2026-08-15T09:10:25,LSVA0000DEMO00001,1,220.9,31.23,6.528,397.8,16.41,52.8,397.84,-16.08,56.9,33.2,2533.0,0,
2026-08-15T09:10:26,LSVA0000DEMO00001,1,219.8,31.26,6.534,397.6,16.43,52.3,397.93,-16.1,56.91,32.9,2501.0,0,
2026-08-15T09:10:27,LSVA0000DEMO00001,1,220.1,31.9,6.667,397.95,16.75,52.9,397.66,-16.42,56.91,33.1,2512.0,0,
2026-08-15T09:10:28,LSVA0000DEMO00001,1,220.0,31.03,6.484,398.02,16.29,52.1,397.85,-15.97,56.91,32.9,2491.0,0,
2026-08-15T09:10:29,LSVA0000DEMO00001,1,219.6,31.4,6.564,398.44,16.47,52.4,397.66,-16.14,56.92,33.1,2500.0,0,
2026-08-15T09:10:30,LSVA0000DEMO00001,1,220.6,31.78,6.643,397.32,16.72,52.5,397.96,-16.38,56.92,33.0,2497.0,0,
2026-08-15T09:10:31,LSVA0000DEMO00001,1,220.1,31.42,6.566,398.61,16.47,52.7,397.68,-16.14,56.92,32.9,2512.0,0,
2026-08-15T09:10:32,LSVA0000DEMO00001,1,219.7,31.52,6.587,397.94,16.55,52.6,397.75,-16.22,56.93,33.1,2518.0,0,
2026-08-15T09:10:33,LSVA0000DEMO00001,1,219.2,31.88,6.663,397.83,16.75,52.6,397.61,-16.41,56.93,33.0,2498.0,0,
2026-08-15T09:10:34,LSVA0000DEMO00001,1,219.5,31.74,6.634,397.6,16.68,52.6,397.95,-16.35,56.93,33.0,2523.0,0,
2026-08-15T09:10:35,LSVA0000DEMO00001,1,219.0,31.66,6.617,397.34,16.65,52.4,397.74,-16.32,56.94,32.8,2523.0,0,
2026-08-15T09:10:36,LSVA0000DEMO00001,1,220.0,31.51,6.585,398.33,16.53,52.3,398.27,-16.2,56.94,33.2,2513.0,0,
2026-08-15T09:10:37,LSVA0000DEMO00001,1,219.3,31.75,6.637,398.03,16.67,52.8,398.12,-16.34,56.94,33.1,2492.0,0,
2026-08-15T09:10:38,LSVA0000DEMO00001,1,219.8,31.52,6.588,397.48,16.58,52.8,397.98,-16.24,56.94,33.1,2491.0,0,
2026-08-15T09:10:39,LSVA0000DEMO00001,1,220.8,31.74,6.635,397.48,16.69,53.0,397.76,-16.36,56.95,32.9,2488.0,0,
2026-08-15T09:10:40,LSVA0000DEMO00001,1,220.7,31.41,6.565,397.87,16.5,52.5,398.11,-16.17,56.95,33.2,2514.0,0,
2026-08-15T09:10:41,LSVA0000DEMO00001,1,220.0,31.59,6.603,398.67,16.56,52.8,398.21,-16.23,56.95,33.0,2482.0,0,
2026-08-15T09:10:42,LSVA0000DEMO00001,1,219.9,31.23,6.526,397.9,16.4,52.6,398.04,-16.07,56.96,33.0,2510.0,0,
2026-08-15T09:10:43,LSVA0000DEMO00001,1,221.1,31.55,6.594,397.4,16.59,52.9,398.48,-16.26,56.96,33.3,2484.0,0,
2026-08-15T09:10:44,LSVA0000DEMO00001,1,220.3,31.29,6.541,397.9,16.44,52.9,398.14,-16.11,56.96,33.0,2512.0,0,
2026-08-15T09:10:45,LSVA0000DEMO00001,1,219.8,31.18,6.516,397.89,16.38,52.7,398.27,-16.05,56.97,33.1,2500.0,0,
2026-08-15T09:10:46,LSVA0000DEMO00001,1,219.1,31.62,6.609,396.92,16.65,52.6,398.04,-16.32,56.97,33.1,2520.0,0,
2026-08-15T09:10:47,LSVA0000DEMO00001,1,220.2,31.69,6.623,397.98,16.64,52.9,398.2,-16.31,56.97,33.1,2517.0,0,
2026-08-15T09:10:48,LSVA0000DEMO00001,1,220.5,31.9,6.668,397.91,16.76,52.8,397.76,-16.42,56.97,33.1,2522.0,0,
2026-08-15T09:10:49,LSVA0000DEMO00001,1,219.6,31.47,6.577,398.28,16.51,52.6,397.86,-16.18,56.98,33.1,2522.0,0,
2026-08-15T09:10:50,LSVA0000DEMO00001,1,220.2,31.83,6.652,398.74,16.68,52.5,398.1,-16.35,56.98,33.1,2502.0,0,
2026-08-15T09:10:51,LSVA0000DEMO00001,1,219.8,31.86,6.658,398.45,16.71,52.7,398.1,-16.38,56.98,33.1,2483.0,0,
2026-08-15T09:10:52,LSVA0000DEMO00001,1,219.9,31.77,6.64,397.89,16.69,53.0,398.15,-16.36,56.99,33.2,2484.0,0,
2026-08-15T09:10:53,LSVA0000DEMO00001,1,218.5,31.26,6.534,397.56,16.43,53.0,398.33,-16.11,56.99,33.0,2469.0,0,
2026-08-15T09:10:54,LSVA0000DEMO00001,1,219.9,31.75,6.636,399.03,16.63,52.5,397.57,-16.3,56.99,33.2,2484.0,0,
2026-08-15T09:10:55,LSVA0000DEMO00001,1,220.6,31.75,6.636,398.02,16.67,52.5,397.71,-16.34,57.0,33.2,2501.0,0,
2026-08-15T09:10:56,LSVA0000DEMO00001,1,219.6,31.61,6.607,398.01,16.6,53.0,398.07,-16.27,57.0,33.2,2492.0,0,
2026-08-15T09:10:57,LSVA0000DEMO00001,1,220.0,30.82,6.441,397.99,16.18,52.6,397.78,-15.86,57.0,33.2,2497.0,0,
2026-08-15T09:10:58,LSVA0000DEMO00001,1,219.5,31.68,6.621,398.08,16.63,52.9,399.01,-16.3,57.01,33.1,2507.0,0,
2026-08-15T09:10:59,LSVA0000DEMO00001,1,220.2,32.45,6.782,397.94,17.04,52.7,398.15,-16.7,57.01,32.9,2495.0,0,
2026-08-15T09:11:00,LSVA0000DEMO00001,1,219.9,31.46,6.574,397.77,16.53,53.1,397.98,-16.2,57.01,33.1,2483.0,0,
2026-08-15T09:11:01,LSVA0000DEMO00001,1,219.4,31.32,6.545,397.78,16.45,52.7,397.85,-16.13,57.01,33.0,2499.0,0,
2026-08-15T09:11:02,LSVA0000DEMO00001,1,220.8,31.75,6.636,397.99,16.67,53.0,397.86,-16.34,57.02,33.0,2487.0,0,
2026-08-15T09:11:03,LSVA0000DEMO00001,1,220.6,31.71,6.628,397.78,16.66,52.9,398.01,-16.33,57.02,33.0,2496.0,0,
2026-08-15T09:11:04,LSVA0000DEMO00001,1,219.6,32.04,6.697,397.71,16.84,52.9,398.03,-16.5,57.02,33.1,2520.0,0,
2026-08-15T09:11:05,LSVA0000DEMO00001,1,220.3,31.14,6.507,398.04,16.35,52.4,397.86,-16.02,57.03,33.0,2496.0,0,
2026-08-15T09:11:06,LSVA0000DEMO00001,1,220.3,31.88,6.663,397.9,16.75,52.4,397.92,-16.41,57.03,32.9,2527.0,0,
2026-08-15T09:11:07,LSVA0000DEMO00001,1,220.4,31.88,6.664,398.6,16.72,52.8,398.4,-16.38,57.03,33.2,2521.0,0,
2026-08-15T09:11:08,LSVA0000DEMO00001,1,219.0,31.47,6.578,396.94,16.57,52.9,398.42,-16.24,57.04,33.3,2491.0,0,
2026-08-15T09:11:09,LSVA0000DEMO00001,1,220.6,31.78,6.641,398.44,16.67,52.6,398.08,-16.33,57.04,33.2,2483.0,0,
2026-08-15T09:11:10,LSVA0000DEMO00001,1,219.7,32.04,6.697,398.5,16.81,52.7,397.6,-16.47,57.04,33.1,2499.0,0,
2026-08-15T09:11:11,LSVA0000DEMO00001,1,219.8,31.88,6.662,397.17,16.77,53.0,398.16,-16.44,57.04,33.1,2517.0,0,
2026-08-15T09:11:12,LSVA0000DEMO00001,1,221.6,31.17,6.514,397.86,16.37,53.0,398.47,-16.04,57.05,33.1,2493.0,0,
2026-08-15T09:11:13,LSVA0000DEMO00001,1,220.2,31.91,6.67,397.85,16.76,52.9,398.41,-16.43,57.05,33.1,2514.0,0,
2026-08-15T09:11:14,LSVA0000DEMO00001,1,219.8,31.54,6.592,397.44,16.59,53.1,398.22,-16.26,57.05,33.1,2518.0,0,
2026-08-15T09:11:15,LSVA0000DEMO00001,1,218.7,31.61,6.607,397.69,16.61,52.7,398.43,-16.28,57.06,33.0,2488.0,0,
2026-08-15T09:11:16,LSVA0000DEMO00001,1,220.8,31.6,6.605,397.56,16.61,52.8,398.02,-16.28,57.06,33.3,2490.0,0,
2026-08-15T09:11:17,LSVA0000DEMO00001,1,219.2,31.61,6.606,398.7,16.57,53.3,398.19,-16.24,57.06,33.0,2511.0,0,
2026-08-15T09:11:18,LSVA0000DEMO00001,1,219.4,32.1,6.708,398.37,16.84,52.9,397.8,-16.5,57.07,33.2,2502.0,0,
2026-08-15T09:11:19,LSVA0000DEMO00001,1,219.8,31.62,6.609,398.51,16.58,53.0,398.09,-16.25,57.07,33.1,2490.0,0,
2026-08-15T09:11:20,LSVA0000DEMO00001,1,220.8,31.21,6.522,398.29,16.38,53.4,398.4,-16.05,57.07,33.3,2495.0,0,
2026-08-15T09:11:21,LSVA0000DEMO00001,1,220.5,31.43,6.568,397.55,16.52,52.7,397.82,-16.19,57.08,33.2,2499.0,0,
2026-08-15T09:11:22,LSVA0000DEMO00001,1,219.9,31.66,6.618,397.79,16.64,53.1,397.74,-16.3,57.08,33.1,2477.0,0,
2026-08-15T09:11:23,LSVA0000DEMO00001,1,220.2,32.1,6.708,398.2,16.85,53.3,398.03,-16.51,57.08,33.1,2511.0,0,
2026-08-15T09:11:24,LSVA0000DEMO00001,1,219.6,31.8,6.647,397.51,16.72,52.9,397.93,-16.39,57.08,33.1,2493.0,0,
2026-08-15T09:11:25,LSVA0000DEMO00001,1,220.1,31.31,6.544,398.29,16.43,53.2,398.19,-16.1,57.09,33.0,2458.0,0,
2026-08-15T09:11:26,LSVA0000DEMO00001,1,220.0,32.55,6.803,397.9,17.1,52.8,397.86,-16.76,57.09,33.1,2500.0,0,
2026-08-15T09:11:27,LSVA0000DEMO00001,1,220.6,31.7,6.625,397.85,16.65,52.9,398.52,-16.32,57.09,33.0,2489.0,0,
2026-08-15T09:11:28,LSVA0000DEMO00001,1,220.6,32.12,6.713,398.28,16.86,53.1,397.61,-16.52,57.1,33.1,2525.0,0,
2026-08-15T09:11:29,LSVA0000DEMO00001,1,220.3,31.57,6.598,398.18,16.57,53.2,398.38,-16.24,57.1,33.2,2491.0,0,
2026-08-15T09:11:30,LSVA0000DEMO00001,1,219.8,31.8,6.647,397.86,16.71,53.2,397.77,-16.37,57.1,33.2,2484.0,0,
2026-08-15T09:11:31,LSVA0000DEMO00001,1,220.4,31.97,6.681,398.46,16.77,53.3,397.46,-16.43,57.11,33.0,2508.0,0,
2026-08-15T09:11:32,LSVA0000DEMO00001,1,219.9,32.04,6.696,397.57,16.84,53.0,398.07,-16.51,57.11,33.1,2490.0,0,
2026-08-15T09:11:33,LSVA0000DEMO00001,1,219.4,32.03,6.695,398.25,16.81,53.3,397.92,-16.48,57.11,33.2,2488.0,0,
2026-08-15T09:11:34,LSVA0000DEMO00001,1,219.8,31.96,6.68,398.24,16.77,53.0,397.67,-16.44,57.12,33.1,2508.0,0,
2026-08-15T09:11:35,LSVA0000DEMO00001,1,220.1,31.48,6.58,397.88,16.54,53.2,397.5,-16.21,57.12,33.1,2484.0,0,
2026-08-15T09:11:36,LSVA0000DEMO00001,1,220.5,31.4,6.563,398.13,16.49,53.1,398.0,-16.16,57.12,33.1,2478.0,0,
2026-08-15T09:11:37,LSVA0000DEMO00001,1,219.9,31.7,6.625,397.5,16.67,53.2,398.29,-16.33,57.12,33.1,2526.0,0,
2026-08-15T09:11:38,LSVA0000DEMO00001,1,219.3,32.0,6.687,398.37,16.79,53.2,398.18,-16.45,57.13,33.1,2509.0,0,
2026-08-15T09:11:39,LSVA0000DEMO00001,1,220.0,31.52,6.588,397.93,16.56,52.8,398.02,-16.22,57.13,33.2,2496.0,0,
2026-08-15T09:11:40,LSVA0000DEMO00001,1,220.1,32.0,6.688,397.79,16.81,52.9,398.14,-16.48,57.13,33.4,2500.0,0,
2026-08-15T09:11:41,LSVA0000DEMO00001,1,220.1,32.2,6.73,398.42,16.89,53.1,397.99,-16.55,57.14,33.1,2508.0,0,
2026-08-15T09:11:42,LSVA0000DEMO00001,1,220.6,31.24,6.529,397.72,16.42,52.8,397.57,-16.09,57.14,33.1,2515.0,0,
2026-08-15T09:11:43,LSVA0000DEMO00001,1,220.6,31.25,6.531,397.44,16.43,53.3,397.57,-16.1,57.14,33.2,2489.0,0,
2026-08-15T09:11:44,LSVA0000DEMO00001,1,219.6,31.51,6.585,397.38,16.57,53.3,397.94,-16.24,57.15,33.1,2505.0,0,
2026-08-15T09:11:45,LSVA0000DEMO00001,1,219.6,31.75,6.635,398.24,16.66,53.2,397.95,-16.33,57.15,33.3,2492.0,0,
2026-08-15T09:11:46,LSVA0000DEMO00001,1,219.4,31.37,6.557,397.49,16.5,52.9,398.26,-16.17,57.15,32.9,2497.0,0,
2026-08-15T09:11:47,LSVA0000DEMO00001,1,220.4,32.18,6.726,398.7,16.87,53.4,398.23,-16.53,57.15,33.1,2502.0,0,
2026-08-15T09:11:48,LSVA0000DEMO00001,1,220.9,31.71,6.627,397.17,16.68,53.5,398.18,-16.35,57.16,33.3,2500.0,0,
2026-08-15T09:11:49,LSVA0000DEMO00001,1,219.8,31.68,6.621,398.68,16.61,53.2,397.92,-16.28,57.16,33.2,2511.0,0,
2026-08-15T09:11:50,LSVA0000DEMO00001,1,219.9,31.07,6.494,398.08,16.31,53.3,397.59,-15.99,57.16,33.1,2507.0,0,
2026-08-15T09:11:51,LSVA0000DEMO00001,1,220.9,31.11,6.501,397.96,16.34,53.2,398.12,-16.01,57.17,33.2,2477.0,0,
2026-08-15T09:11:52,LSVA0000DEMO00001,1,220.3,31.7,6.626,397.78,16.66,53.3,398.16,-16.32,57.17,33.3,2480.0,0,
2026-08-15T09:11:53,LSVA0000DEMO00001,1,220.3,30.81,6.44,398.16,16.17,53.1,397.28,-15.85,57.17,33.2,2494.0,0,
2026-08-15T09:11:54,LSVA0000DEMO00001,1,219.3,32.0,6.687,397.98,16.8,53.2,397.75,-16.47,57.18,33.1,2527.0,0,
2026-08-15T09:11:55,LSVA0000DEMO00001,1,220.4,31.59,6.602,398.44,16.57,53.4,397.79,-16.24,57.18,33.2,2487.0,0,
2026-08-15T09:11:56,LSVA0000DEMO00001,1,219.4,32.85,6.866,398.05,17.25,53.7,398.04,-16.9,57.18,33.2,2497.0,0,
2026-08-15T09:11:57,LSVA0000DEMO00001,1,219.3,32.5,6.792,398.06,17.06,52.9,397.76,-16.72,57.19,33.3,2492.0,0,
2026-08-15T09:11:58,LSVA0000DEMO00001,1,219.8,31.53,6.59,397.85,16.56,53.2,397.99,-16.23,57.19,33.3,2492.0,0,
2026-08-15T09:11:59,LSVA0000DEMO00001,1,219.6,31.57,6.598,397.98,16.58,53.0,397.94,-16.25,57.19,32.9,2503.0,0,
2026-08-15T09:12:00,LSVA0000DEMO00001,1,219.9,32.0,6.688,398.12,16.8,53.5,397.95,-16.46,57.19,33.2,2521.0,0,
2026-08-15T09:12:01,LSVA0000DEMO00001,1,219.1,32.2,6.731,397.32,16.94,53.1,397.79,-16.6,57.2,33.0,2507.0,0,
2026-08-15T09:12:02,LSVA0000DEMO00001,1,220.6,30.95,6.468,397.46,16.27,52.9,397.81,-15.95,57.2,33.4,2488.0,0,
2026-08-15T09:12:03,LSVA0000DEMO00001,1,220.7,30.95,6.469,398.3,16.24,53.4,397.68,-15.92,57.2,33.2,2541.0,0,
2026-08-15T09:12:04,LSVA0000DEMO00001,1,218.8,31.38,6.558,398.07,16.48,53.6,398.11,-16.15,57.21,33.3,2501.0,0,
2026-08-15T09:12:05,LSVA0000DEMO00001,1,220.6,31.83,6.652,397.93,16.72,53.4,398.17,-16.38,57.21,33.2,2491.0,0,
2026-08-15T09:12:06,LSVA0000DEMO00001,1,219.5,31.8,6.646,398.01,16.7,53.3,397.77,-16.37,57.21,33.1,2521.0,0,
2026-08-15T09:12:07,LSVA0000DEMO00001,1,220.5,32.03,6.694,398.14,16.81,53.3,398.46,-16.48,57.22,33.1,2493.0,0,
2026-08-15T09:12:08,LSVA0000DEMO00001,1,220.0,31.14,6.508,397.78,16.36,53.6,397.91,-16.03,57.22,33.4,2525.0,0,
2026-08-15T09:12:09,LSVA0000DEMO00001,1,220.0,30.71,6.417,397.69,16.14,53.1,398.46,-15.81,57.22,33.3,2487.0,0,
2026-08-15T09:12:10,LSVA0000DEMO00001,1,219.9,31.94,6.676,398.08,16.77,53.3,397.81,-16.44,57.22,33.4,2521.0,0,
2026-08-15T09:12:11,LSVA0000DEMO00001,1,220.7,31.27,6.534,397.61,16.43,53.2,397.39,-16.11,57.23,33.2,2503.0,0,
2026-08-15T09:12:12,LSVA0000DEMO00001,1,219.3,30.86,6.449,398.16,16.2,53.1,398.12,-15.87,57.23,33.2,2519.0,0,
2026-08-15T09:12:13,LSVA0000DEMO00001,1,220.4,31.61,6.607,397.32,16.63,53.2,398.07,-16.3,57.23,33.2,2529.0,0,
2026-08-15T09:12:14,LSVA0000DEMO00001,1,220.7,31.95,6.677,398.41,16.76,53.5,398.01,-16.42,57.24,33.2,2483.0,0,
2026-08-15T09:12:15,LSVA0000DEMO00001,1,220.4,31.58,6.6,398.19,16.58,53.4,397.81,-16.24,57.24,33.1,2519.0,0,
2026-08-15T09:12:16,LSVA0000DEMO00001,1,221.4,31.45,6.572,398.1,16.51,53.5,397.99,-16.18,57.24,33.2,2479.0,0,
2026-08-15T09:12:17,LSVA0000DEMO00001,1,219.7,31.58,6.601,398.39,16.57,53.4,397.85,-16.24,57.25,33.1,2484.0,0,
2026-08-15T09:12:18,LSVA0000DEMO00001,1,220.6,31.52,6.588,398.67,16.53,53.4,397.91,-16.2,57.25,33.3,2488.0,0,
